order_dow,order_hour_of_day,days_since_prior_order,avg_reordered
4,16,10.0,0.65768169273229082
6,16,10.0,0.63702590194264563
5,16,10.0,0.6273353981416725
0,16,10.0,0.633366633366633
4,16,11.0,0.61164637374272113
1,16,11.0,0.6285388561656845
5,16,11.0,0.63373308394762917
6,16,11.0,0.58294132210943306
3,16,11.0,0.63970223325062014
0,16,11.0,0.61532719581985562
2,16,11.0,0.62202930005425927
0,16,12.0,0.62315809487593865
1,16,12.0,0.63189425637124375
6,16,12.0,0.59795321637426879
5,16,12.0,0.60660151575588328
4,16,12.0,0.623507805325987
3,16,12.0,0.60122103510475922
2,16,12.0,0.61488673139158578
4,16,13.0,0.61672629695885517
6,16,13.0,0.59660502346122
1,16,13.0,0.61620629224735035
2,16,13.0,0.5968819599109132
5,16,13.0,0.59742158426368941
3,16,13.0,0.63303533418475955
0,16,13.0,0.63333101190890684
6,16,14.0,0.5966161320043557
4,16,14.0,0.59646094087181734
3,16,14.0,0.60274536719286187
0,16,14.0,0.62759010969876416
5,16,14.0,0.61254040077569483
1,16,14.0,0.63078920790650717
2,16,14.0,0.638470025744759
3,16,15.0,0.60093167701863348
4,16,15.0,0.61683910096325334
6,16,15.0,0.60763411279229707
5,16,15.0,0.602197802197802
1,16,15.0,0.61863881759447747
2,16,15.0,0.60382225348809959
0,16,15.0,0.60207344249588224
2,16,16.0,0.60747922437673119
6,16,16.0,0.56872578071575142
0,16,16.0,0.613481534600215
5,16,16.0,0.59908652626237013
3,16,16.0,0.59903225806451588
4,16,16.0,0.57619359058207986
1,16,16.0,0.6164767747589831
4,16,17.0,0.5804993542832545
5,16,17.0,0.61439220183486232
0,16,17.0,0.57679042402109948
3,16,17.0,0.59748187714612755
1,16,17.0,0.59826589595375734
2,16,17.0,0.59721577726218078
6,16,17.0,0.57555089192025177
2,16,18.0,0.59423676012461069
0,16,18.0,0.58218874612317228
5,16,18.0,0.56916896811448658
6,16,18.0,0.54299315679857207
3,16,18.0,0.58794835007173618
4,16,18.0,0.61156462585034022
1,16,18.0,0.58375841664966366
6,16,19.0,0.55169082125603885
1,16,19.0,0.57718564192909083
5,16,19.0,0.59689922480620172
0,16,19.0,0.5652636054421768
2,16,19.0,0.59586292065452306
4,16,19.0,0.5453905700211118
3,16,19.0,0.58552631578947356
6,16,20.0,0.56768227982416242
3,16,20.0,0.58375786634701854
1,16,20.0,0.60530514559234117
4,16,20.0,0.57320872274143286
2,16,20.0,0.5885579937304074
0,16,20.0,0.58212326556953853
5,16,20.0,0.57620700536446812
4,16,21.0,0.60701219512195148
3,16,21.0,0.57327839905826961
2,16,21.0,0.58735287329794617
1,16,21.0,0.60883895131086141
0,16,21.0,0.58450918688458009
5,16,21.0,0.57565966612816388
6,16,21.0,0.57506455182589455
5,16,22.0,0.54683195592286493
0,16,22.0,0.56746871992300274
3,16,22.0,0.51195987654320962
4,16,22.0,0.5531437125748504
1,16,22.0,0.6013300665033251
6,16,22.0,0.56316254416961165
2,16,22.0,0.59696132596685092
4,16,23.0,0.52558329922226765
5,16,23.0,0.52444444444444449
2,16,23.0,0.5834494288102533
3,16,23.0,0.57016154577130207
1,16,23.0,0.55504587155963292
0,16,23.0,0.575482406356413
6,16,23.0,0.49720953830542886
3,16,24.0,0.5292385359697096
5,16,24.0,0.56290672451193058
4,16,24.0,0.55959237926451011
6,16,24.0,0.51081210956271028
1,16,24.0,0.52678920610089919
4,16,25.0,0.57678729037952337
0,16,25.0,0.56045241809672408
1,16,25.0,0.54959349593495965
5,16,25.0,0.56679286100594917
6,16,25.0,0.56221198156682006
2,16,25.0,0.56419624217118991
6,16,26.0,0.51413760603204539
2,16,26.0,0.55044432828018841
0,16,26.0,0.5273132664437008
3,16,26.0,0.52869287991498382
5,16,26.0,0.50693802035152635
4,16,26.0,0.5257181028724115
1,16,26.0,0.58547910510764045
1,16,27.0,0.57132963988919649
3,16,27.0,0.54808226792662584
0,16,27.0,0.55843808504947823
2,16,27.0,0.558214450069029
6,16,27.0,0.539536266349584
4,16,27.0,0.57045609257998608
4,16,28.0,0.50141442715700124
3,16,28.0,0.50565610859728494
0,16,28.0,0.54585082337746216
2,16,28.0,0.55242966751918166
1,16,28.0,0.53444547420451016
0,16,29.0,0.51613999320421333
2,16,29.0,0.54570100697133994
6,16,29.0,0.49113924050632907
3,16,29.0,0.578697421981004
1,16,29.0,0.55012453300124531
5,16,29.0,0.48289269051321926
4,16,30.0,0.44755667864896614
0,16,30.0,0.46310756677927295
5,16,30.0,0.43666330306088125
2,16,30.0,0.46950908782062178
3,16,30.0,0.45065551608136573
6,16,30.0,0.43913440518028618
1,16,30.0,0.46149982878666818
3,16,1.0,0.6255915375336365
4,16,1.0,0.61700902284507564
1,16,1.0,0.61088819989057086
5,16,1.0,0.63908769920793973
0,16,1.0,0.58365795724465552
6,16,1.0,0.56962318840579707
2,16,1.0,0.62860700161124961
4,17,,0.0
6,17,,0.0
0,17,,0.0
3,17,,0.0
1,17,,0.0
5,17,,0.0
2,17,,0.0
1,17,0.0,0.71166134185303509
4,17,0.0,0.67960063535284776
0,17,0.0,0.72451267897188176
6,17,0.0,0.68628392985827535
2,17,0.0,0.69009900990099016
3,17,0.0,0.706542451831463
5,17,0.0,0.73750499800079983
6,17,2.0,0.61695268796814251
4,17,2.0,0.6552255225522553
0,17,2.0,0.62073569664196548
1,17,2.0,0.63721209007620538
3,17,2.0,0.637249838605552
2,17,2.0,0.6299540798304486
5,17,2.0,0.667272198808313
6,17,3.0,0.637613398464759
2,17,3.0,0.64458616196941643
0,17,3.0,0.67111446307362077
1,17,3.0,0.65946873336094192
3,17,3.0,0.65391468399538843
5,17,3.0,0.67692214333394
4,17,3.0,0.6797524958402662
2,17,4.0,0.671113655883195
5,17,4.0,0.67735083993048817
0,17,4.0,0.67339414850876744
3,17,4.0,0.67736195955162792
1,17,4.0,0.66253429529519348
6,17,4.0,0.66030864197530881
4,17,4.0,0.6805163758068371
1,17,5.0,0.67947892416662548
2,17,5.0,0.68247051304398332
4,17,5.0,0.6601596607209681
5,17,5.0,0.65986999017911441
3,17,5.0,0.68079494571551247
0,17,5.0,0.65791365182807038
6,17,5.0,0.63056395851339653
6,17,6.0,0.65206671942533623
5,17,6.0,0.66546537888616608
1,17,6.0,0.67150956768249437
0,17,6.0,0.66414669454720909
4,17,6.0,0.67389072658834248
3,17,6.0,0.679434401288706
2,17,6.0,0.66439221632549883
0,17,7.0,0.670563333786434
6,17,7.0,0.65784147838492424
4,17,7.0,0.67257971014492746
5,17,7.0,0.70011981112129107
1,17,7.0,0.67147147147147157
3,17,7.0,0.66861634070553833
2,17,7.0,0.66141382754411293
0,17,8.0,0.66495262581535963
5,17,8.0,0.66996669133974851
1,17,8.0,0.67009748708587413
4,17,8.0,0.6754594214367361
6,17,8.0,0.62721755368814192
3,17,8.0,0.65098039215686276
2,17,8.0,0.65656854884892923
2,17,9.0,0.64742322393567964
6,17,9.0,0.62172056131787656
4,17,9.0,0.64155251141552516
3,17,9.0,0.65285762597226882
0,17,9.0,0.63681125439624842
5,17,9.0,0.65085186938002848
1,17,9.0,0.63962892483349187
0,17,10.0,0.63407482305358931
2,17,10.0,0.63533507397737143
1,17,10.0,0.6766987278932669
3,17,10.0,0.63890164386077664
4,17,10.0,0.63960056485777717
6,17,10.0,0.59554401312192473
5,17,10.0,0.622428499749122
3,17,11.0,0.65135356849876958
0,17,11.0,0.63954175032479033
6,17,11.0,0.60418562329390346
5,17,11.0,0.64782550871126465
4,17,11.0,0.64195028272698162
1,17,11.0,0.6385268444338158
2,17,11.0,0.62878278412911925
2,17,12.0,0.6102780608531081
6,17,12.0,0.5936400731672995
4,17,12.0,0.62158188768009393
1,17,12.0,0.61700951117009517
5,17,12.0,0.62059440945751831
3,17,12.0,0.628127112914131
0,17,12.0,0.62736009044657992
2,17,13.0,0.6125455147302219
6,17,13.0,0.58401520786841887
1,17,13.0,0.62465358607693144
5,17,13.0,0.59027237354085638
4,17,13.0,0.62656052107834259
0,17,13.0,0.61802239777758528
3,17,13.0,0.602110720236993
0,17,14.0,0.63551077136900613
1,17,14.0,0.62881976212259827
3,17,14.0,0.59183673469387743
4,17,14.0,0.61460168330397336
2,17,14.0,0.61170370370370331
6,17,14.0,0.59470225054769943
5,17,14.0,0.633972682359779
0,17,15.0,0.57958895829135593
3,17,15.0,0.6133720930232559
4,17,15.0,0.59485530546623755
6,17,15.0,0.600554489230113
2,17,15.0,0.62554022027045864
1,17,15.0,0.62905911740216469
5,17,15.0,0.61670179135932535
4,17,16.0,0.58971748536523239
3,17,16.0,0.59968664316490383
1,17,16.0,0.60190587320108924
5,17,16.0,0.585535465924896
0,17,16.0,0.60520511689457412
2,17,16.0,0.61521568627450973
6,17,16.0,0.56248022777602
1,17,17.0,0.61988826815642473
6,17,17.0,0.57575757575757569
2,17,17.0,0.57616809510644185
0,17,17.0,0.5797180043383946
5,17,17.0,0.58377896613190738
3,17,17.0,0.60015543034777552
4,17,17.0,0.59225741578682756
6,17,18.0,0.55382384922073224
0,17,18.0,0.61207587496660432
3,17,18.0,0.5770925110132159
2,17,18.0,0.58546888200506875
5,17,18.0,0.52865834133845646
1,17,18.0,0.59727677402461332
4,17,18.0,0.54757929883138523
0,17,19.0,0.55488286391155583
1,17,19.0,0.59112440787833465
6,17,19.0,0.58692507954874151
5,17,19.0,0.5624839620220683
3,17,19.0,0.59653379549393426
2,17,19.0,0.5933908045977011
4,17,19.0,0.582207207207207
0,17,20.0,0.58351452856295727
2,17,20.0,0.58577806122449
6,17,20.0,0.55442176870748272
3,17,20.0,0.62542372881355912
1,17,20.0,0.592959042797975
4,17,20.0,0.57847082494969815
5,17,20.0,0.60351002865329473
2,17,21.0,0.53266144083613287
1,17,21.0,0.58296897772225686
4,17,21.0,0.55332440874609534
0,17,21.0,0.57755574509565011
5,17,21.0,0.57504873294346981
3,17,21.0,0.54437588989084
6,17,21.0,0.53104044992429145
5,17,22.0,0.56330172894590058
6,17,22.0,0.50985545335085414
0,17,22.0,0.58101109741060408
2,17,22.0,0.56513817187974436
1,17,22.0,0.60552185735201836
3,17,22.0,0.54971277065841828
4,17,22.0,0.58106747230614286
0,17,23.0,0.56787762906309758
4,17,23.0,0.59480760315252657
2,17,23.0,0.58016147635524806
1,17,23.0,0.58122205663189264
5,17,23.0,0.53499469777306463
3,17,23.0,0.5558500567966681
3,17,24.0,0.59913112164297011
1,17,24.0,0.56212696690179076
6,17,24.0,0.50942170240415829
5,17,24.0,0.53982843137254877
4,17,24.0,0.5477308294209704
2,17,24.0,0.58368200836820072
4,17,25.0,0.53385178408051215
6,17,25.0,0.52923076923076928
3,17,25.0,0.57190860215053752
5,17,25.0,0.53684749232343931
3,17,26.0,0.56109422492401229
2,17,26.0,0.55280528052805289
1,17,26.0,0.52684989429175488
5,17,26.0,0.507825148407987
6,17,26.0,0.48628192999053926
6,17,27.0,0.53629732546022935
0,17,27.0,0.5264530551415797
1,17,27.0,0.53654822335025376
5,17,27.0,0.52747252747252749
3,17,27.0,0.51321398124467166
2,17,28.0,0.60374493927125472
1,17,28.0,0.585068198133525
0,17,28.0,0.58244680851063846
4,17,28.0,0.52231793265465942
2,17,29.0,0.54229432213209761
1,17,29.0,0.55237045203969126
3,17,29.0,0.52766251728907332
4,17,29.0,0.51801441152922323
5,17,29.0,0.53960964408725609
0,17,29.0,0.56554307116104863
6,17,29.0,0.53452288595810693
0,17,30.0,0.46103627419428989
2,17,30.0,0.44811416233722418
1,17,30.0,0.46580049393321166
4,17,30.0,0.451039543416225
5,17,30.0,0.45149223053522991
3,17,30.0,0.46307471264367822
6,17,30.0,0.42585153979295259
5,17,1.0,0.60841546626231979
3,17,1.0,0.59857789269553974
4,17,1.0,0.616471897607123
1,17,1.0,0.59375
6,17,1.0,0.55162900683131866
2,17,1.0,0.62806740908642955
0,17,1.0,0.566788237975838
0,18,,0.0
2,18,,0.0
5,18,,0.0
3,18,,0.0
1,18,,0.0
6,18,,0.0
4,18,,0.0
4,18,0.0,0.69598520866349722
3,18,0.0,0.70209382454280422
6,18,0.0,0.70729319627998022
5,18,0.0,0.70305997552019583
0,18,0.0,0.70399828030954437
1,18,0.0,0.69933416562630035
2,18,0.0,0.7060307847590207
5,18,2.0,0.63912601626016274
1,18,2.0,0.64461302093335893
3,18,2.0,0.6356684538982158
0,18,2.0,0.63232665349515493
4,18,2.0,0.64318856718634021
6,18,2.0,0.6347011596788581
2,18,2.0,0.63797488475600062
4,18,3.0,0.66694028319310483
2,18,3.0,0.64865270584703139
6,18,3.0,0.64853337975454806
3,18,3.0,0.66720759706695509
5,18,3.0,0.66001015400236918
0,18,3.0,0.67206754906435417
1,18,3.0,0.67538626281168734
5,18,4.0,0.657729485641713
0,18,4.0,0.673716012084592
2,18,4.0,0.66841715976331384
3,18,4.0,0.668776816487304
6,18,4.0,0.65455579939852082
4,18,4.0,0.6847670448287253
1,18,4.0,0.66630951583740683
4,18,5.0,0.65908204394747094
5,18,5.0,0.66058052434456926
3,18,5.0,0.66865429917550057
1,18,5.0,0.67769256418806278
6,18,5.0,0.63727874611538982
0,18,5.0,0.66728441535877714
2,18,5.0,0.66439843636890117
3,18,6.0,0.68158617981939529
0,18,6.0,0.66985561943213223
5,18,6.0,0.6729975637647293
6,18,6.0,0.65531426763181844
1,18,6.0,0.67090464547677264
2,18,6.0,0.66190867648157869
4,18,6.0,0.67643442622950811
4,18,7.0,0.67665500145815083
1,18,7.0,0.65996334385500455
6,18,7.0,0.66482806170817854
0,18,7.0,0.678014626679517
5,18,7.0,0.68640181377853349
3,18,7.0,0.66020612213505592
2,18,7.0,0.68299129353233812
6,18,8.0,0.64401448722836463
1,18,8.0,0.67622219004874273
2,18,8.0,0.66279963122311025
4,18,8.0,0.64973861090365959
3,18,8.0,0.647703497060875
0,18,8.0,0.65303656597774262
5,18,8.0,0.65654587006203113
3,18,9.0,0.63963681903569158
5,18,9.0,0.63734385272846827
2,18,9.0,0.64317602040816346
6,18,9.0,0.63632176849861832
1,18,9.0,0.62566267425878641
4,18,9.0,0.64206283013622445
0,18,9.0,0.6482584784601283
4,18,10.0,0.61679576029351812
2,18,10.0,0.64639558594218538
1,18,10.0,0.64602819127914657
0,18,10.0,0.63753321213816239
6,18,10.0,0.62339285714285708
5,18,10.0,0.61687612208258513
3,18,10.0,0.655276857548509
2,18,11.0,0.60410936741627574
3,18,11.0,0.6270426145466198
4,18,11.0,0.64085252846174223
1,18,11.0,0.63737864077669848
6,18,11.0,0.58727929373996768
0,18,11.0,0.62133537989255572
5,18,11.0,0.62753036437246956
2,18,12.0,0.63913961974265421
5,18,12.0,0.60366922973155257
4,18,12.0,0.61772956798204592
6,18,12.0,0.63314369609102594
1,18,12.0,0.62698155936590083
3,18,12.0,0.61488469601677165
0,18,12.0,0.60858697250404359
4,18,13.0,0.59833262077811078
0,18,13.0,0.62584522915101459
2,18,13.0,0.60701353154183346
1,18,13.0,0.61229744055732249
3,18,13.0,0.62191598132918424
5,18,13.0,0.61674546286411447
6,18,13.0,0.61412113607847585
1,18,14.0,0.62175711242010279
3,18,14.0,0.61640449438202261
5,18,14.0,0.59586854460093908
6,18,14.0,0.59384835479256093
2,18,14.0,0.61607305936073076
4,18,14.0,0.64486203615604187
0,18,14.0,0.62167542602325243
0,18,15.0,0.60077656194846463
2,18,15.0,0.62260608336462631
6,18,15.0,0.58625915635261439
4,18,15.0,0.593951093951094
1,18,15.0,0.62428188433550391
5,18,15.0,0.60166221430691591
3,18,15.0,0.62466553150085147
2,18,16.0,0.61256918407427263
3,18,16.0,0.60416666666666663
6,18,16.0,0.58981033841576813
4,18,16.0,0.63491586538461531
1,18,16.0,0.61333333333333329
0,18,16.0,0.61780258519388942
5,18,16.0,0.59289940828402354
5,18,17.0,0.57371428571428562
0,18,17.0,0.58223801065719383
2,18,17.0,0.62777777777777766
3,18,17.0,0.60250266240681538
6,18,17.0,0.554530201342282
4,18,17.0,0.6006768189509305
1,18,17.0,0.59698739624961583
0,18,18.0,0.61048416454313759
1,18,18.0,0.5806999660210671
2,18,18.0,0.57729041386628943
4,18,18.0,0.61504053676265036
5,18,18.0,0.56367924528301883
3,18,18.0,0.55890410958904113
6,18,18.0,0.56672443674176787
1,18,19.0,0.5898393724318266
5,18,19.0,0.56008390770152794
3,18,19.0,0.57525213343677273
4,18,19.0,0.60081845238095244
2,18,19.0,0.58948635634028879
6,18,19.0,0.57065381138897253
0,18,20.0,0.57030149337841651
6,18,20.0,0.57298907646474639
2,18,20.0,0.588085106382979
3,18,20.0,0.58750000000000024
5,18,20.0,0.550259067357513
1,18,20.0,0.59863523573201
4,18,20.0,0.58367768595041314
6,18,21.0,0.55213270142180093
5,18,21.0,0.56324278438030551
2,18,21.0,0.60931333859510639
4,18,21.0,0.54418037781840345
0,18,21.0,0.5984823490597162
3,18,21.0,0.53765227021040984
1,18,21.0,0.54778297989534563
1,18,22.0,0.614509605662285
2,18,22.0,0.55155979202772965
6,18,22.0,0.56677350427350426
4,18,22.0,0.53434225844004668
0,18,22.0,0.51655913978494616
4,18,23.0,0.511520737327189
2,18,23.0,0.570785739010038
1,18,23.0,0.609714285714286
5,18,23.0,0.53292959878879642
6,18,23.0,0.5394402035623409
0,18,23.0,0.56384120171673846
0,18,24.0,0.55351170568561869
1,18,24.0,0.53430994602929849
6,18,24.0,0.50516986706056122
2,18,24.0,0.54590570719603
2,18,25.0,0.58281665190434029
0,18,25.0,0.51259360108917629
4,18,25.0,0.62255136168179659
6,18,25.0,0.53127677806341034
6,18,26.0,0.50467962562994984
3,18,26.0,0.57412398921832863
5,18,26.0,0.53485838779956418
1,18,26.0,0.57074504442925511
0,18,26.0,0.5492721164613662
3,18,27.0,0.54143646408839785
0,18,27.0,0.572811262648482
6,18,27.0,0.51041184636742243
1,18,27.0,0.54811083123425675
5,18,27.0,0.51119691119691135
4,18,27.0,0.53729838709677447
2,18,28.0,0.53535943892460525
0,18,28.0,0.53792000000000018
5,18,28.0,0.56379187455452562
0,18,29.0,0.52505292872265341
3,18,29.0,0.55644355644355681
1,18,29.0,0.554765291607397
2,18,29.0,0.58351409978308022
5,18,29.0,0.53837072018890186
4,18,29.0,0.50337837837837818
3,18,30.0,0.45457032140414866
1,18,30.0,0.44944966065337422
2,18,30.0,0.45459341016068822
0,18,30.0,0.44567499830657731
6,18,30.0,0.43384174162429923
4,18,30.0,0.46720220787541272
5,18,30.0,0.44692578162121066
4,18,1.0,0.612514074312369
3,18,1.0,0.61546826151964118
1,18,1.0,0.58721209213051828
2,18,1.0,0.62063661105194656
0,18,1.0,0.59224424829981182
5,18,1.0,0.59567517112632207
6,18,1.0,0.591688654353562
5,19,,0.0
0,19,,0.0
1,19,,0.0
3,19,,0.0
2,19,,0.0
4,19,,0.0
6,19,,0.0
2,19,0.0,0.66878980891719775
3,19,0.0,0.69196160767846437
0,19,0.0,0.71509433962264168
1,19,0.0,0.69107605368495428
6,19,0.0,0.73773265651438258
4,19,0.0,0.70623864324651731
5,19,0.0,0.68131530424093434
0,19,2.0,0.65972797161442964
1,19,2.0,0.65106284121268476
2,19,2.0,0.64645907963626337
5,19,2.0,0.61741642591828316
4,19,2.0,0.66952177016416825
3,19,2.0,0.63597013310247819
6,19,2.0,0.6457579972183588
0,19,3.0,0.64941510102800415
1,19,3.0,0.67315535780496882
6,19,3.0,0.64876181361406837
3,19,3.0,0.66874016874016884
2,19,3.0,0.65693644440105414
5,19,3.0,0.64729325805380289
4,19,3.0,0.672078471165229
1,19,4.0,0.67894205161171783
2,19,4.0,0.68434567901234544
3,19,4.0,0.6751345895020191
4,19,4.0,0.66907553858740121
0,19,4.0,0.68287167891464085
5,19,4.0,0.66712223456051922
6,19,4.0,0.64982386613826515
3,19,5.0,0.65506733510272286
2,19,5.0,0.66685862366829851
1,19,5.0,0.655991645635715
5,19,5.0,0.6708241455347298
4,19,5.0,0.67599139256071317
0,19,5.0,0.67955676164631373
6,19,5.0,0.63327266710787522
4,19,6.0,0.67047294418406456
0,19,6.0,0.68599694785033927
6,19,6.0,0.66337848449155867
1,19,6.0,0.66710450701912827
5,19,6.0,0.67279277079008437
3,19,6.0,0.67844487192467362
2,19,6.0,0.66792204123905474
1,19,7.0,0.66278436180356892
4,19,7.0,0.667367182246133
2,19,7.0,0.664617486338798
5,19,7.0,0.67373247391853253
3,19,7.0,0.67629513343799053
0,19,7.0,0.68969315499606587
6,19,7.0,0.66352739726027377
4,19,8.0,0.64677630621452475
2,19,8.0,0.63508295940728354
3,19,8.0,0.6252158894645935
5,19,8.0,0.64066647006782673
1,19,8.0,0.676754060793961
0,19,8.0,0.66536964980544766
6,19,8.0,0.659762496547915
2,19,9.0,0.65485590209238054
5,19,9.0,0.619520748100526
1,19,9.0,0.63466440101954114
3,19,9.0,0.65011068068622035
0,19,9.0,0.66417700112739542
6,19,9.0,0.59201388888888873
4,19,9.0,0.61599158337716986
3,19,10.0,0.63500000000000023
5,19,10.0,0.62457993278924606
4,19,10.0,0.64643613267466526
2,19,10.0,0.61506276150627592
6,19,10.0,0.64723247232472347
1,19,10.0,0.63731694087868374
0,19,10.0,0.66685627607129339
0,19,11.0,0.63027295285359786
5,19,11.0,0.60203389830508514
3,19,11.0,0.6101135190918473
4,19,11.0,0.6293478260869565
6,19,11.0,0.61764705882352944
1,19,11.0,0.62241887905604709
2,19,11.0,0.63692688971499423
6,19,12.0,0.59407665505226492
0,19,12.0,0.62014563106796117
4,19,12.0,0.60476294516058526
5,19,12.0,0.61450571286636846
1,19,12.0,0.60185185185185186
2,19,12.0,0.61189873417721519
3,19,12.0,0.61045245584321273
6,19,13.0,0.57474341811691176
2,19,13.0,0.62313715584743612
4,19,13.0,0.64477848101265822
3,19,13.0,0.63196520793693911
1,19,13.0,0.6097509048328722
0,19,13.0,0.614049936521371
5,19,13.0,0.58512035010940877
2,19,14.0,0.60825325042396827
6,19,14.0,0.61815779539448823
0,19,14.0,0.62790697674418594
1,19,14.0,0.60029498525073766
4,19,14.0,0.60384289347273279
5,19,14.0,0.60815682739972954
3,19,14.0,0.62437395659432382
1,19,15.0,0.63791200126163083
4,19,15.0,0.61382681564245789
2,19,15.0,0.59849221789883278
3,19,15.0,0.62793733681462161
0,19,15.0,0.593052738336714
6,19,15.0,0.59346642468239552
3,19,16.0,0.58536585365853655
2,19,16.0,0.59578454332552677
1,19,16.0,0.59385992964502687
0,19,16.0,0.57316561844863734
6,19,16.0,0.59649999999999981
5,19,16.0,0.618208516886931
6,19,17.0,0.54962707974756164
2,19,17.0,0.59656301145662871
1,19,17.0,0.56058800158919364
4,19,17.0,0.5634674922600621
5,19,17.0,0.533675799086758
0,19,17.0,0.6188524590163933
5,19,18.0,0.55671719811813869
0,19,18.0,0.58176691729323327
6,19,18.0,0.53633720930232587
3,19,18.0,0.57489500699953344
2,19,18.0,0.63334958556801546
4,19,18.0,0.57879341864716627
3,19,19.0,0.55156353958749171
0,19,19.0,0.62809472551130252
2,19,19.0,0.59367088607594931
4,19,19.0,0.597713663581927
6,19,19.0,0.58847402597402565
4,19,20.0,0.59259259259259256
5,19,20.0,0.50095419847328249
2,19,20.0,0.57416267942583765
0,19,20.0,0.55762081784386619
6,19,20.0,0.55544388609715256
1,19,20.0,0.57044830741079589
3,19,20.0,0.57672955974842788
0,19,21.0,0.58582558431766751
1,19,21.0,0.54454072790294616
6,19,21.0,0.58236117592160519
3,19,21.0,0.58641600970285013
5,19,21.0,0.5621156211562115
0,19,22.0,0.5445783132530122
1,19,22.0,0.59440298507462674
2,19,22.0,0.54481955762514556
5,19,22.0,0.5902061855670101
6,19,22.0,0.58250950570342219
4,19,22.0,0.5593073593073592
3,19,23.0,0.58787878787878767
2,19,23.0,0.53705692803437155
0,19,23.0,0.54445318646734819
5,19,23.0,0.58030480656506434
4,19,23.0,0.56764427625354807
1,19,23.0,0.57662835249042166
5,19,24.0,0.5033783783783784
1,19,24.0,0.52488262910798089
3,19,24.0,0.58084862385321079
0,19,24.0,0.50196078431372526
6,19,24.0,0.50865998176845961
4,19,24.0,0.5136436597110754
2,19,24.0,0.56389776357827459
0,19,25.0,0.58178887993553563
1,19,25.0,0.56818181818181834
6,19,25.0,0.56621480709071981
2,19,25.0,0.505671077504726
4,19,25.0,0.53801593048515572
3,19,25.0,0.537284894837476
5,19,25.0,0.54909090909090907
3,19,26.0,0.5068205666316894
0,19,26.0,0.50445510623714873
6,19,26.0,0.52952952952952947
1,19,26.0,0.52914798206278058
4,19,26.0,0.5427509293680296
1,19,27.0,0.57207615593834982
3,19,27.0,0.569659442724458
0,19,27.0,0.57200000000000006
2,19,27.0,0.55172413793103448
3,19,28.0,0.53155339805825241
5,19,28.0,0.539877300613497
2,19,28.0,0.59007551240560918
0,19,28.0,0.553384825079509
6,19,28.0,0.49406332453825857
1,19,28.0,0.558155080213904
6,19,29.0,0.48878923766816151
2,19,29.0,0.54911131898971011
0,19,29.0,0.5460385438972164
0,19,30.0,0.45335530531905155
6,19,30.0,0.43507412191671285
2,19,30.0,0.45658783783783785
3,19,30.0,0.45653600620488044
4,19,30.0,0.46440841420047
5,19,30.0,0.44561540463179816
1,19,30.0,0.45871264367816089
1,19,1.0,0.60889345465218658
6,19,1.0,0.59638905066977277
5,19,1.0,0.57627467105263142
2,19,1.0,0.611615785554728
3,19,1.0,0.60798122065727711
0,19,1.0,0.60528665833184514
4,19,1.0,0.62075366623352513
0,20,,0.0
2,20,,0.0
5,20,,0.0
4,20,,0.0
3,20,,0.0
1,20,,0.0
6,20,,0.0
3,20,0.0,0.69262954618603156
6,20,0.0,0.66558124389449713
4,20,0.0,0.70003208213025347
1,20,0.0,0.65241532481954445
2,20,0.0,0.65762170790103747
0,20,0.0,0.71472053126729407
5,20,0.0,0.70279586365377233
3,20,2.0,0.653996716757166
4,20,2.0,0.64038671023965132
2,20,2.0,0.65661357731842307
6,20,2.0,0.63376711171201616
0,20,2.0,0.65702623906705548
5,20,2.0,0.64435072922157788
1,20,2.0,0.64696821173505092
0,20,3.0,0.69580522147257262
1,20,3.0,0.66452386140771447
4,20,3.0,0.67648042823686871
3,20,3.0,0.65893027698185336
5,20,3.0,0.65065146579804545
6,20,3.0,0.66008940958840723
2,20,3.0,0.65359241933549272
1,20,4.0,0.67534051636511494
3,20,4.0,0.66587085038653959
0,20,4.0,0.68838703918593225
5,20,4.0,0.67659222497932159
4,20,4.0,0.68608490566037728
6,20,4.0,0.67543127434613259
2,20,4.0,0.62423691388492
2,20,5.0,0.65975881044374174
0,20,5.0,0.67331855136733165
6,20,5.0,0.67160668078099273
5,20,5.0,0.64150447133087862
1,20,5.0,0.65921348314606742
3,20,5.0,0.66247153302169459
4,20,5.0,0.669372063220846
5,20,6.0,0.67293857221914777
3,20,6.0,0.663359639233371
0,20,6.0,0.6998726557073397
1,20,6.0,0.679537085744345
4,20,6.0,0.68229220443985517
2,20,6.0,0.67702011186481026
6,20,6.0,0.66035384998754065
3,20,7.0,0.67669662628630967
5,20,7.0,0.680329781442016
0,20,7.0,0.68386117959415882
4,20,7.0,0.7044975404075895
2,20,7.0,0.66705910054155881
6,20,7.0,0.679886489479513
1,20,7.0,0.67819651083755006
1,20,8.0,0.67065188934461983
6,20,8.0,0.66938587040172381
5,20,8.0,0.675530003593245
4,20,8.0,0.67221873035826518
0,20,8.0,0.664702994599902
3,20,8.0,0.65178571428571452
2,20,8.0,0.67583382094792266
1,20,9.0,0.6421818181818183
2,20,9.0,0.63121693121693134
3,20,9.0,0.64171428571428613
4,20,9.0,0.64203128542280674
5,20,9.0,0.62082970699158679
0,20,9.0,0.672285906945381
6,20,9.0,0.6459263392857143
3,20,10.0,0.62843363388551066
2,20,10.0,0.61033743974290289
1,20,10.0,0.65580123090950559
5,20,10.0,0.64118020304568524
